neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,distance_to_nearest_stn
0,30,1.30207,103.85812,4,5.298317367,1,5,1.945910149,309,-1.165539199
0,30,1.31005,103.85264,2,4.744932128,2,20,2.079441542,264,-1.180678069
0,30,1.30202,103.86012,4,5.298317367,1,7,1.945910149,309,-0.789954466
0,30,1.30179,103.86003,4,5.298317367,1,69,1.945910149,309,-0.842106845
0,30,1.30209,103.85796,4,5.298317367,1,0,1.945910149,1,-1.183507687
0,30,1.30248,103.85983,4,5.298317367,1,0,1.945910149,308,-0.770898711
2,7,1.35233,103.81874,2,5.872117789,2,0,4.276666119,364,0.848528864
0,4,1.29006,103.83231,2,5.843544417,2,0,4.48863637,364,-0.31812527
0,30,1.30976,103.85223,2,4.812184355,2,24,2.079441542,237,-1.022658789
0,11,1.31197,103.8781,2,5.429345629,3,0,2.48490665,298,-0.319303902
0,11,1.3111,103.87615,2,5.429345629,3,0,2.48490665,320,-0.629286439
0,11,1.31155,103.8769,2,5.429345629,3,0,2.48490665,302,-0.48655718
0,11,1.3116,103.87752,2,5.429345629,3,0,2.48490665,326,-0.380071473
0,11,1.30985,103.87661,2,5.429345629,3,0,2.48490665,321,-0.494344833
0,11,1.31,103.87632,2,5.429345629,3,0,2.48490665,358,-0.554673618
0,34,1.29309,103.84253,2,4.912654886,4,0,5.117993812,251,-1.556188437
2,42,1.311,103.78092,1,3.688879454,180,0,0,365,-0.265565581
0,15,1.32191,103.86466,1,4.59511985,3,2,0,338,-0.837372917
0,30,1.31009,103.85392,2,4.820281566,1,39,2.079441542,265,-1.376163656
0,15,1.32914,103.8639,2,4.615120517,100,1,0,180,-0.471696413
0,15,1.30892,103.85851,1,4.094344562,90,18,0,180,-0.673333982
0,22,1.32095,103.85366,2,5.33753808,7,0,4.65396035,365,-0.095592828
0,22,1.32439,103.85247,2,5.986452005,7,2,4.65396035,358,0.055235727
0,20,1.2947,103.84318,2,5.062595033,5,1,4.65396035,365,-1.284781692
0,10,1.28015,103.84941,2,5.043425117,7,1,3.713572067,365,-1.320745584
0,39,1.32944,103.86526,2,5.192956851,15,0,3.80666249,365,-0.749118316
0,15,1.3215,103.86471,2,5.043425117,20,0,3.80666249,365,-0.89211605
4,8,1.38852,103.74184,1,3.555348061,5,0,0,9,-0.802107344
0,10,1.28095,103.85262,2,5.963579344,4,48,0.693147181,84,-1.783756727
0,22,1.32631,103.84894,2,5.18178355,3,0,4.65396035,365,-0.332796521
0,22,1.3258,103.84853,2,5.66296048,7,0,4.65396035,365,-0.269448802
0,24,1.2841,103.84253,1,4.094344562,90,2,4.564348191,363,-2.267472643
0,22,1.32897,103.84296,2,5.627621114,7,0,4.65396035,365,-0.43525099
3,12,1.36208,103.8906,2,4.317488114,5,1,0,0,-0.427095244
0,15,1.32759,103.86528,2,5.33753808,7,2,4.65396035,365,-0.523139716
1,1,1.32559,103.91636,1,5.003946306,3,1,2.995732274,148,-0.459162726
4,14,1.34021,103.70503,1,4.382026635,90,1,0,89,-1.54285333
2,43,1.311,103.84311,1,4.189654742,1,7,0.693147181,161,0.126650902
0,15,1.31634,103.85345,1,4.382026635,1,15,1.791759469,91,-0.804359096
0,24,1.28179,103.84328,4,5.38907173,1,5,2.197224577,346,-1.256728516
0,22,1.32419,103.85334,2,4.997212274,7,0,4.65396035,365,0.066525826
0,30,1.30071,103.84776,2,5.66296048,3,4,4.65396035,350,-1.319718326
2,7,1.35177,103.81875,2,5.293304825,7,0,4.65396035,365,0.843844365
0,11,1.3127,103.88021,2,5.293304825,3,0,4.65396035,365,-0.674488074
0,15,1.3136,103.85414,2,4.997212274,3,1,4.65396035,365,-1.986491308
0,15,1.31563,103.85438,2,5.062595033,5,1,4.65396035,365,-1.015172815
0,15,1.31486,103.85342,4,4.927253685,3,0,5.111987788,299,-1.241898981
0,15,1.31391,103.85352,2,4.927253685,14,1,5.111987788,358,-1.681354919
0,30,1.30145,103.86154,2,4.442651256,90,2,1.098612289,83,-1.211250117
0,6,1.33406,103.78808,1,3.988984047,1,15,1.098612289,354,-0.680790905
0,4,1.28417,103.83107,2,5.521460918,2,25,0,40,-0.686953047
0,15,1.31299,103.85334,2,4.927253685,3,1,5.117993812,0,-2.15540442
0,24,1.2841,103.84253,1,4.234106505,90,1,4.290459441,362,-2.267472643
0,29,1.2965,103.83999,2,5.010635294,2,44,1.098612289,18,-0.848419971
0,24,1.28362,103.8435,4,5.231108617,1,0,2.197224577,346,-2.498445882
0,15,1.30792,103.86182,2,5.521460918,2,2,0,0,-2.058355086
0,10,1.30036,103.85771,2,5.068904202,4,26,1.609437912,31,-2.039998005
0,38,1.31762,103.8259,2,5.666426688,7,0,4.276666119,364,-1.306440501
0,15,1.32023,103.8655,2,5.66296048,20,0,3.80666249,365,-0.832107551
1,1,1.31554,103.96093,2,5.521460918,1,7,0.693147181,86,0.729743945
0,11,1.31373,103.87619,2,5.347107531,1,22,2.397895273,166,-0.527248027
0,15,1.31638,103.85701,4,4.762173935,3,3,5.111987788,365,-0.606367111
0,15,1.31646,103.85682,2,5.123963979,3,2,4.976733742,292,-0.614791436
0,15,1.31464,103.85769,4,4.762173935,3,2,5.111987788,326,-0.764199596
0,15,1.31691,103.85897,4,4.762173935,3,0,5.111987788,321,-0.89656171
0,15,1.31686,103.85833,2,4.682131227,3,7,4.976733742,284,-0.762710591
0,15,1.31625,103.85692,4,5.123963979,3,1,5.111987788,292,-0.639020782
0,15,1.31617,103.85698,2,4.682131227,3,0,4.976733742,321,-0.645165602
0,15,1.31691,103.85846,2,4.682131227,3,22,4.976733742,359,-0.795101113
0,19,1.30026,103.90174,2,4.59511985,2,1,0,309,0.537432472
0,4,1.27262,103.83408,1,4.48863637,2,0,2.302585093,363,-0.00107179
1,1,1.32268,103.91499,1,4.394449155,3,8,1.609437912,0,-1.228997784
0,23,1.30158,103.83943,1,3.583518938,90,0,0,364,-1.888865068
0,15,1.31545,103.85452,2,4.86753445,15,0,5.117993812,365,-1.067446163
0,22,1.32662,103.85882,2,5.707110265,20,0,0,29,-0.150985653
0,28,1.30736,103.78421,1,2.63905733,5,2,1.098612289,352,-0.404622612
0,30,1.30082,103.84887,2,5.33753808,84,0,0,101,-1.295114175
0,11,1.31922,103.88202,2,4.700480366,3,42,0,60,-1.129591003
1,1,1.31476,103.96035,2,5.192956851,1,9,0.693147181,86,0.73250147
2,7,1.35133,103.82058,2,5.293304825,7,0,4.65396035,364,0.749904094
0,11,1.31178,103.87637,2,5.509388337,3,2,4.65396035,365,-0.585819614
0,29,1.29543,103.84122,2,5.627621114,5,4,4.65396035,0,-0.743763167
0,24,1.2841,103.84253,1,4.077537444,90,1,4.852030264,365,-2.267472643
0,22,1.3221,103.8518,2,4.927253685,15,0,3.80666249,365,-0.098117379
0,29,1.29594,103.84159,2,5.099866428,6,3,1.386294361,365,-0.715338227
3,12,1.37256,103.87992,1,3.36729583,20,1,0.693147181,159,0.330667788
0,38,1.31559,103.82732,2,6.03787092,7,0,4.276666119,364,-0.662807731
0,15,1.32437,103.86613,1,3.713572067,3,5,0,0,-0.335420114
0,39,1.33877,103.84762,1,3.36729583,365,0,0,358,-1.563471942
0,22,1.3281,103.84874,2,5.062595033,7,0,4.65396035,365,-0.654849776
0,15,1.31372,103.85462,2,4.86753445,10,1,4.976733742,365,-1.84226103
0,15,1.32204,103.85708,1,4.382026635,2,6,0.693147181,61,-0.528558077
0,21,1.30535,103.84692,2,5.010635294,3,0,4.65396035,365,-1.289007907
0,15,1.31505,103.85854,2,5.141663557,3,10,5.117993812,292,-0.661572272
0,15,1.30294,103.86288,2,4.65396035,30,3,5.828945618,302,-1.019866557
0,15,1.30318,103.86183,2,4.912654886,30,0,5.828945618,337,-0.850413798
0,22,1.32254,103.85366,2,5.33753808,7,0,4.65396035,365,-0.043148278
0,10,1.27653,103.84633,2,5.768320996,1,60,1.386294361,276,-2.952791256
0,22,1.3246,103.8451,2,5.66296048,14,0,5.117993812,365,-0.731122802
0,4,1.272,103.82188,1,4.077537444,2,33,0,85,-0.323826108
0,23,1.30161,103.83733,2,5.828945618,6,3,1.609437912,365,-1.407205048
0,15,1.31682,103.85866,2,5.66296048,3,1,4.65396035,365,-0.81994379
0,10,1.27405,103.84367,2,4.9698133,14,1,5.828945618,0,-1.004459359
0,10,1.27474,103.84414,2,4.94875989,30,0,5.828945618,272,-1.291923374
0,10,1.27509,103.84534,2,5.017279837,30,0,5.828945618,0,-1.780515289
0,10,1.27525,103.84373,2,5.164785974,30,0,5.828945618,231,-1.288437929
0,15,1.32042,103.86303,2,5.590986981,7,1,4.65396035,365,-1.670040099
0,15,1.30217,103.86283,2,4.912654886,7,1,5.828945618,0,-1.272180483
1,37,1.35561,103.96204,1,3.951243719,1,4,0,0,-0.185818932
0,10,1.27498,103.84411,2,5.327876169,30,0,5.828945618,339,-1.351354919
4,14,1.33816,103.70467,1,4.025351691,30,1,1.386294361,317,-1.792865328
0,10,1.29992,103.85924,2,4.605170186,3,0,0.693147181,0,-1.317708223
0,15,1.31686,103.85333,2,5.480638923,2,22,2.079441542,357,-0.680537618
0,15,1.31678,103.85717,2,4.804021045,14,3,4.605170186,321,-0.546117796
0,15,1.316,103.85716,2,4.787491743,14,0,4.605170186,326,-0.649844313
0,15,1.31523,103.85706,2,4.812184355,14,0,4.605170186,284,-0.794705129
0,15,1.31544,103.85736,2,5.429345629,14,0,4.605170186,292,-0.709609782
0,15,1.31657,103.85764,2,4.86753445,28,0,4.605170186,365,-0.602523898
0,15,1.3162,103.85863,2,4.86753445,20,0,4.605170186,365,-0.713542767
0,15,1.31469,103.85752,4,4.762173935,3,0,5.117993812,284,-0.791780052
0,15,1.31556,103.85875,4,4.744932128,3,0,5.117993812,326,-0.66560025
0,15,1.31641,103.85722,4,4.700480366,3,1,5.117993812,321,-0.576554101
0,10,1.27456,103.84727,2,5.062595033,30,0,5.828945618,260,-1.318216348
1,37,1.34441,103.95797,1,3.713572067,1,4,0,0,-0.721592663
0,24,1.28325,103.84428,4,5.192956851,1,19,2.079441542,220,-1.862263718
0,22,1.32411,103.85472,1,4.007333185,3,14,0.693147181,86,-0.068749383
0,4,1.28538,103.83348,1,4.043051268,18,2,4.852030264,357,-0.322359604
0,21,1.30515,103.84827,2,4.86753445,17,0,3.80666249,365,-1.473568993
0,15,1.3138,103.85298,2,4.941642423,20,0,3.80666249,365,-1.573877099
0,15,1.31557,103.85289,2,4.941642423,20,1,3.80666249,365,-0.960893673
0,11,1.31247,103.89694,2,5.298317367,15,0,5.117993812,327,-0.274820653
0,29,1.29475,103.84197,2,5.707110265,20,0,3.80666249,365,-1.013296075
3,12,1.36907,103.89344,2,4.86753445,14,0,0,173,-1.296918009
0,20,1.29488,103.84238,2,4.48863637,1,49,1.386294361,0,-1.071216296
0,30,1.31294,103.85464,2,5.433722004,2,8,1.609437912,361,-2.493099588
0,11,1.31415,103.90218,1,6.551080335,2,9,2.302585093,170,-0.4566924
0,29,1.29609,103.83924,2,4.927253685,2,4,3.871201011,362,-0.773328548
4,5,1.37126,103.76567,1,4.406719247,1,7,0.693147181,0,-1.450190228
0,28,1.29027,103.80659,2,5.634789603,3,3,4.248495242,364,-0.666383271
0,29,1.29681,103.83844,2,4.912654886,2,13,3.401197382,132,-0.946869901
0,29,1.2958,103.83934,4,5.192956851,21,3,1.791759469,240,-0.705099129
0,22,1.3284,103.84721,2,4.997212274,4,0,4.65396035,365,-0.757758051
0,11,1.31302,103.89529,2,5.231108617,7,0,4.65396035,181,-0.512354153
0,30,1.301,103.84706,2,5.66296048,3,2,4.65396035,365,-1.485905716
0,28,1.28074,103.78646,2,5.634789603,3,0,4.248495242,364,-0.592114496
0,10,1.27372,103.84503,2,5.036952602,30,0,5.828945618,362,-1.129290074
0,24,1.28238,103.8429,4,5.192956851,1,2,2.079441542,309,-1.48486712
0,24,1.2831,103.84295,4,5.247024072,1,5,2.079441542,307,-1.90420529
0,24,1.28219,103.84425,4,5.192956851,1,32,2.079441542,306,-1.359059075
0,24,1.28186,103.84308,4,5.141663557,1,13,2.079441542,296,-1.276427497
0,24,1.28207,103.84307,4,5.634789603,1,4,2.079441542,224,-1.361717983
0,15,1.31068,103.86118,1,4.077537444,18,2,4.564348191,365,-0.95134901
0,11,1.3147,103.88163,1,3.663561646,18,1,4.043051268,338,-1.437100771
0,11,1.31368,103.89405,2,5.220355825,2,42,1.098612289,226,-0.76611813
0,11,1.31208,103.88553,4,5.707110265,3,1,5.111987788,344,-0.623165533
0,10,1.27549,103.8451,2,4.976733742,30,1,5.828945618,332,-1.951589468
0,30,1.303,103.8483,2,4.86753445,20,0,3.80666249,365,-0.807510078
0,15,1.31625,103.85733,2,4.787491743,20,0,3.80666249,365,-0.587892713
0,10,1.2739,103.8445,2,4.976733742,30,0,5.828945618,322,-1.117670749
0,22,1.32522,103.84499,2,4.927253685,20,0,3.80666249,365,-0.608455044
0,22,1.31992,103.85322,2,5.010635294,20,0,3.80666249,365,-0.171207689
4,8,1.39516,103.75185,1,3.713572067,1,0,0,84,-0.58423183
0,29,1.29576,103.83985,1,4.477336814,2,20,3.433987204,330,-0.68312269
0,29,1.29586,103.84004,1,4.477336814,2,9,3.433987204,360,-0.696595687
0,4,1.2741,103.83429,1,4.406719247,2,8,2.302585093,363,-0.15187872
0,28,1.291,103.807,2,5.560681631,5,0,4.248495242,364,-0.811040722
0,23,1.30668,103.831,2,5.480638923,6,1,0.693147181,362,-1.112058114
0,21,1.3056,103.84766,1,3.912023005,3,2,0,0,-1.588264233
0,4,1.28614,103.83395,2,5.192956851,3,5,2.197224577,17,-0.259856394
0,4,1.2849,103.83448,2,5.298317367,3,7,2.197224577,20,-0.43782656
0,4,1.28483,103.834,2,5.192956851,3,7,2.197224577,20,-0.37884085
0,4,1.28539,103.83438,2,5.192956851,3,9,2.197224577,13,-0.374294008
0,22,1.32634,103.85041,2,5.370638028,30,6,0.693147181,95,-0.264988166
0,30,1.3016,103.84734,2,5.880532986,28,18,2.63905733,138,-1.223803525
2,7,1.35153,103.82046,2,4.859812404,30,1,5.828945618,327,0.757599738
0,11,1.31194,103.88584,2,5.85220248,3,6,4.65396035,365,-0.688396735
0,4,1.28585,103.83437,2,5.010635294,3,0,3.258096538,77,-0.325404234
0,4,1.28421,103.83382,2,4.787491743,3,5,3.258096538,62,-0.405090392
0,4,1.28413,103.83401,2,4.787491743,3,1,3.258096538,79,-0.439922795
0,4,1.28409,103.83457,2,4.787491743,3,1,3.258096538,80,-0.531918279
0,4,1.28595,103.83411,2,4.787491743,3,4,3.258096538,89,-0.286281054
0,30,1.30091,103.85157,2,5.66296048,5,4,4.65396035,365,-1.338918535
0,15,1.32182,103.86368,2,5.590986981,7,0,4.65396035,365,-1.05412265
0,30,1.30923,103.85408,1,4.382026635,1,1,4.043051268,365,-1.060646075
0,24,1.28504,103.84163,1,4.219507705,2,14,1.945910149,365,-1.544663189
0,15,1.31505,103.85485,2,4.86753445,30,1,4.976733742,299,-1.181255921
2,7,1.35304,103.82044,2,4.859812404,30,0,5.828945618,332,0.772911597
2,7,1.35167,103.81885,2,4.976733742,5,0,5.828945618,0,0.838410155
0,30,1.30906,103.85553,2,6.109247583,1,2,4.043051268,365,-0.928987846
0,15,1.30896,103.85743,2,5.521460918,2,10,0,74,-0.799352427
0,30,1.30885,103.85491,1,3.871201011,2,3,0,0,-0.951486683
0,30,1.3093,103.8549,1,3.80666249,2,0,0,0,-1.055798694
4,5,1.36144,103.76917,1,3.36729583,1,34,0,88,-1.526559752
0,30,1.30834,103.85559,2,6.308098442,1,0,3.401197382,365,-1.124065555
0,30,1.31039,103.85346,1,3.17805383,2,0,0,0,-1.462014891
0,30,1.31017,103.85398,1,3.091042453,2,1,0,0,-1.41436761
0,15,1.30961,103.85738,2,5.247024072,1,41,0.693147181,77,-0.75719665
0,15,1.30289,103.86185,2,5.707110265,2,16,1.386294361,353,-0.921096081
0,30,1.3068,103.85178,4,3.218875825,1,44,2.397895273,162,-1.43606595
0,30,1.30694,103.85141,3,3.912023005,1,8,2.397895273,359,-1.623069602
0,30,1.30557,103.85297,1,5.293304825,1,11,2.397895273,316,-1.645438042
0,30,1.30748,103.85335,1,5.010635294,1,22,2.397895273,203,-1.110745909
0,30,1.30692,103.85112,1,4.787491743,1,1,2.397895273,281,-1.802148344
0,30,1.30618,103.8527,1,5.855071922,1,4,2.397895273,340,-1.377271355
0,34,1.29156,103.84123,2,5.293304825,3,25,0,172,-1.023945847
0,38,1.29649,103.82718,1,5.293304825,7,1,1.098612289,365,0.001717694
0,30,1.30324,103.86057,1,4.682131227,1,37,2.197224577,169,-0.667032704
0,30,1.31082,103.85396,1,3.17805383,2,1,1.098612289,31,-1.760901171
0,15,1.30444,103.86159,1,4.48863637,1,59,2.197224577,328,-1.048510162
3,33,1.35049,103.86473,1,3.912023005,1,8,0,0,-1.964621185
0,30,1.303,103.86012,1,4.430816799,1,51,2.197224577,166,-0.642029715
0,30,1.30905,103.85573,2,6.308098442,1,1,4.043051268,365,-0.905790728
0,30,1.3044,103.85103,1,4.941642423,1,3,4.043051268,365,-1.812008547
0,24,1.28496,103.84215,1,4.59511985,90,0,4.564348191,362,-1.854187843
1,1,1.30725,103.91176,1,3.713572067,5,2,1.791759469,181,0.425376737
0,30,1.30619,103.85144,3,3.091042453,1,32,2.397895273,340,-1.555469358
0,15,1.30969,103.86086,1,3.912023005,18,1,4.290459441,365,-1.084895945
0,30,1.30601,103.85314,3,3.218875825,1,39,2.397895273,351,-1.406143738
0,10,1.27702,103.84678,2,5.66296048,2,20,2.833213344,91,-2.152538095
0,30,1.30738,103.85404,1,4.86753445,1,1,4.043051268,365,-1.307750027
0,24,1.28159,103.84667,2,5.068904202,3,16,2.079441542,63,-1.623960905
0,30,1.30279,103.86135,2,4.553876892,90,0,2.944438979,77,-0.868386596
0,15,1.31501,103.85902,1,3.555348061,2,0,0,0,-0.768218069
0,15,1.32836,103.86523,2,5.66296048,4,0,4.65396035,365,-0.615787377
0,11,1.3147,103.88163,1,3.713572067,18,1,4.564348191,357,-1.437100771
0,19,1.30757,103.89601,1,4.007333185,1,42,2.079441542,83,-0.193299922
2,7,1.35297,103.8209,2,4.94875989,30,0,5.828945618,313,0.748785397
2,7,1.35294,103.82046,2,4.820281566,14,0,5.828945618,0,0.770789459
4,13,1.33445,103.74291,2,4.976733742,30,0,5.828945618,271,-1.844019798
0,20,1.29996,103.84645,2,5.908082938,7,24,2.63905733,177,-2.198116886
3,32,1.38583,103.89475,2,4.787491743,1,24,0,88,-1.131431599
4,13,1.34828,103.73021,1,3.80666249,7,5,0,158,-0.344833551
0,11,1.3133,103.8852,2,5.707110265,3,1,5.117993812,344,-0.841263218
0,11,1.31131,103.8871,2,5.707110265,3,1,5.117993812,341,-1.003257528
0,15,1.32802,103.86404,2,5.66296048,3,0,5.117993812,328,-0.401062369
0,15,1.31042,103.86178,1,4.094344562,18,0,4.043051268,357,-1.02729685
0,10,1.27559,103.84576,1,4.927253685,2,0,0.693147181,364,-2.267359131
0,29,1.29435,103.84159,2,5.192956851,15,0,5.117993812,365,-0.999439622
0,30,1.30241,103.84879,2,5.598421959,7,0,5.117993812,365,-0.843629274
0,30,1.30218,103.8482,2,5.556828062,5,7,4.976733742,363,-0.897402243
0,30,1.30752,103.85576,1,4.787491743,1,0,4.043051268,365,-1.443028429
0,30,1.30888,103.8538,1,3.218875825,2,1,0,0,-0.949330538
0,30,1.30914,103.85517,1,4.615120517,1,3,4.043051268,365,-0.986269382
4,8,1.37675,103.75031,1,3.496507561,3,0,0,364,-1.400809642
0,28,1.28065,103.78568,1,4.779123493,1,2,3.80666249,365,-0.739216569
0,30,1.30449,103.84927,1,5.010635294,1,0,4.043051268,365,-1.351790655
3,27,1.40454,103.90441,1,4.094344562,3,29,0,0,-1.44370766
0,15,1.30347,103.86179,2,5.192956851,2,2,1.609437912,0,-0.809966416
0,34,1.29198,103.83445,2,5.010635294,90,0,0,0,0.04445615
0,11,1.31342,103.88682,2,5.85220248,3,2,4.65396035,365,-0.59871386
0,30,1.30264,103.84738,2,5.66296048,3,0,4.65396035,360,-0.949347145
0,30,1.29946,103.8514,2,5.33753808,6,1,4.65396035,365,-2.030614581
0,22,1.32403,103.85255,2,5.293304825,7,0,4.65396035,365,0.048036014
0,11,1.31325,103.88445,1,4.615120517,7,2,2.48490665,89,-0.935819887
0,15,1.31618,103.85926,1,3.17805383,2,1,0,0,-0.807453699
0,24,1.28468,103.8416,1,4.477336814,3,12,1.945910149,365,-1.579457845
0,22,1.32489,103.84878,2,5.707110265,15,0,5.117993812,365,-0.30220781
0,15,1.31278,103.85333,2,5.293304825,3,2,4.65396035,365,-2.257979358
0,15,1.31138,103.85729,2,5.068904202,7,1,2.48490665,88,-1.011819551
2,7,1.35141,103.81892,2,4.912654886,30,0,5.828945618,276,0.833372407
0,15,1.31178,103.85753,2,4.941642423,7,3,2.48490665,79,-0.969674405
0,15,1.31113,103.85721,2,5.010635294,7,0,2.48490665,88,-1.009351271
0,15,1.31297,103.85888,2,5.010635294,7,5,2.48490665,88,-0.772676434
0,15,1.31343,103.85744,2,5.192956851,7,0,2.48490665,74,-0.961039057
0,11,1.31353,103.88613,2,5.293304825,2,0,2.995732274,323,-0.728808078
0,30,1.30328,103.85224,2,5.768320996,2,12,1.098612289,245,-2.61627071
0,30,1.3044,103.84936,1,4.48863637,1,0,4.043051268,365,-1.319604946
4,9,1.29244,103.76771,1,3.951243719,90,0,0.693147181,363,0.635504615
0,22,1.32834,103.84745,2,5.293304825,7,0,4.65396035,365,-0.745948648
0,22,1.32818,103.84714,2,5.293304825,7,0,4.65396035,365,-0.706118967
0,19,1.3025,103.90167,1,4.615120517,1,16,2.302585093,311,0.462799172
3,33,1.38321,103.86789,1,3.988984047,3,19,1.386294361,28,0.292620953
0,30,1.30194,103.84869,4,5.634789603,7,1,5.117993812,295,-0.945113608
0,15,1.31573,103.85524,2,5.38907173,2,17,0,361,-0.938636045
0,15,1.31517,103.85716,2,4.584967479,4,3,4.65396035,365,-0.787138478
0,19,1.31175,103.90598,2,5.298317367,90,1,2.944438979,271,-0.063014406
0,30,1.29957,103.85141,2,5.66296048,5,3,4.65396035,365,-1.97558578
0,30,1.30189,103.84804,2,5.247024072,1,14,0,163,-0.985933642
0,30,1.30947,103.85389,2,4.86753445,2,19,2.079441542,352,-1.136071604
0,4,1.27013,103.82044,1,4.382026635,1,33,0,0,-0.640523362
0,11,1.31151,103.88666,2,5.940171253,3,0,3.912023005,341,-0.890313618
0,11,1.31149,103.88514,2,5.940171253,3,0,3.912023005,344,-0.653785824
0,15,1.31467,103.85862,2,4.744932128,3,0,3.912023005,284,-0.700076045
0,15,1.31661,103.85859,2,4.744932128,3,2,3.912023005,326,-0.773082463
0,15,1.31632,103.85715,2,4.744932128,3,1,3.912023005,321,-0.599302809
0,15,1.3167,103.8587,2,5.429345629,3,0,3.912023005,292,-0.807816976
0,15,1.31541,103.85951,1,3.526360525,2,0,0,0,-0.843119227
0,24,1.27598,103.84399,2,5.056245805,7,1,5.828945618,0,-1.529387989
0,10,1.27515,103.84504,2,5.267858159,7,1,5.828945618,0,-1.731415378
0,30,1.30925,103.85271,2,5.192956851,2,27,2.079441542,363,-0.96651422
0,30,1.29965,103.85091,2,5.123963979,4,0,4.65396035,365,-2.253616559
1,1,1.32177,103.92133,1,3.912023005,1,1,0.693147181,27,-0.06343895
0,21,1.30592,103.84713,2,5.123963979,15,0,5.117993812,365,-1.539092614
0,11,1.3105,103.87808,2,5.509388337,3,0,4.65396035,181,-0.37802051
0,11,1.30987,103.87634,2,5.521460918,3,1,4.65396035,365,-0.543586931
0,15,1.31551,103.85752,1,3.871201011,2,1,1.098612289,0,-0.673174226
0,22,1.32392,103.8524,2,5.241747015,1,13,0,181,0.028749048
0,4,1.27751,103.83076,1,3.912023005,2,2,0,147,0.011952044
0,30,1.30879,103.85406,2,6.308098442,1,1,3.401197382,365,-0.929046133
0,30,1.30918,103.85426,2,6.109247583,1,2,3.401197382,365,-1.044841264
4,13,1.34293,103.73366,1,3.988984047,5,7,0,332,-2.026908997
0,24,1.28365,103.84336,1,3.891820298,90,1,4.852030264,363,-2.541018485
2,31,1.311,103.82652,1,3.33220451,90,0,0,0,-0.004262848
0,30,1.30734,103.85279,3,3.091042453,1,31,2.397895273,344,-1.034742549
0,30,1.30737,103.85197,3,3.218875825,1,13,2.397895273,344,-1.322138513
3,12,1.36737,103.87591,2,4.615120517,180,0,0,91,0.255493224
0,22,1.32438,103.85423,1,3.912023005,2,13,0.693147181,87,-0.004523814
0,15,1.31681,103.85902,1,3.871201011,2,0,0,0,-0.887994416
0,15,1.31037,103.86016,1,3.891820298,18,1,4.564348191,365,-0.807904246
0,15,1.31527,103.85752,1,3.091042453,2,1,0,0,-0.708572624
0,24,1.28343,103.84225,1,3.891820298,90,0,4.043051268,363,-1.79420413
